시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,도로명주소,도로명상세주소,적재일시
B10,서울특별시교육청,강서구,학원,1000033140,카이스트보습학원,19941008,19941008,개원,,,28,152,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157904,서울특별시 강서구 곰달래로 195,/ 2층 (화곡동/ 풍한빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,27710,칸타빌레뮤직음악학원,20100302,20100302,개원,,,310,67,예능(대),예능(중),음악/,음악,,Y,N,157904,서울특별시 강서구 곰달래로 182-1,/ 2층/ 3층 (화곡동/ 정화학원),20200830005523
B10,서울특별시교육청,강서구,학원,3000033311,캘리잉글리시영어학원,20181228,20181228,개원,,,30,40,입시.검정 및 보습,보통교과,,보습,,Y,N,07586,서울특별시 강서구 강서로62길 98,/ 201호일부 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000034588,커피문화원강서지점바리스타학원,20190611,20190611,개원,,,242,50,직업기술,산업응용기술,,식음료품(바리스타/소믈리에),,Y,N,07567,서울특별시 강서구 공항대로45길 75,/ 2층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018549,커피인바리스타학원,20131112,20131112,개원,,,192,52,직업기술,산업응용기술,식음료품(바리스타/소믈리에)/,식음료품(바리스타/소믈리에),,Y,N,157925,서울특별시 강서구 강서로 155,/ 3층일부 (화곡동/등대빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000017771,컴퍼스수학학원,20130722,20130722,개원,,,100,82,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157280,서울특별시 강서구 우장산로 9,(내발산동/서광빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,26250,케이제이수학과학학원,20091105,20091105,개원,,,486,67,입시.검정 및 보습,보통교과,보습/,보습,,N,N,157861,서울특별시 강서구 양천로 623,외1필지2층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3188,케이투학원,20031023,20031023,개원,,,88,92,입시.검정 및 보습,보통교과,보습/,보습,,N,,157806,서울특별시 강서구 허준로 16-12,/ 501호일부 (가양동/동남빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000013617,켈스영어수학학원,20120308,20120308,개원,,,200,82,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157867,서울특별시 강서구 까치산로10길 73,/ 3/4층 (화곡동/성진빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000022921,코리아발레아카데미학원,20150408,20150408,개원,,,50,77,예능(대),예능(중),무용/,무용,,Y,N,157881,서울특별시 강서구 강서로 43-17,/ 502호 (화곡동/ 오거닉스타워),20200830005523
B10,서울특별시교육청,강서구,학원,3000027267,코스모스영어학원,20161017,20161017,개원,,,84,48,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 802호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000032817,코액티브어학원,20110407,20110407,개원,,,70,92,국제화,국제,어학(성인)/,어학(성인),,Y,N,07803,서울특별시 강서구 마곡동로 62,/ 401~403호 (마곡동/ 사이언스타워),20200830005523
B10,서울특별시교육청,강서구,학원,16366,퀼른음악학원,20070223,20070223,개원,,,42,39,예능(대),예능(중),음악/,음악,,Y,N,157930,서울특별시 강서구 화곡로63가길 26,301호일부 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000021856,크라스등촌독서실,20141217,20141217,개원,,,462,77,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157930,서울특별시 강서구 공항대로41길 43,/ 601호/602호 (등촌동/ 새한프라자),20200830005523
B10,서울특별시교육청,강서구,학원,3000031671,크라운컨설팅학원,20180420,20180420,개원,,,6,24,입시.검정 및 보습,진학지도,,진학상담지도,,Y,N,07802,서울특별시 강서구 공항대로 227,/ 317호 (마곡동/ 마곡센트럴타워Ⅰ),20200830005523
B10,서울특별시교육청,강서구,학원,3000030807,크레아티브쿤스트교육학원,20180109,20180109,개원,,,120,40,기타(대),기타(중),기타(소)/,기타(소),,Y,N,07517,서울특별시 강서구 방화대로45길 32,/ 4층 (방화동/ 방화동 동부센트레빌),20200830005523
B10,서울특별시교육청,강서구,학원,3000028586,크로스수학학원,20170315,20170315,개원,,,104,28,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,07757,서울특별시 강서구 강서로16길 20,/ 3층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018823,큰나무들의숲학원,20131211,20131211,개원,,,16,28,기타(대),기타(중),기타(소)/,기타(소),,Y,N,07590,서울특별시 강서구 공항대로 335,/ 5층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,9437,큰드림학원,20040308,20040308,개원,,,120,74,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157884,서울특별시 강서구 월정로32길 22,2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,19434,클라라음악학원,20080123,20080123,개원,,,88,30,예능(대),예능(중),음악/,음악,,Y,N,07635,서울특별시 강서구 강서로47길 165,/ 신원메디칼프라자 802호 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000017290,키즈스피치마루지웅변학원,20130515,20130515,개원,,,24,55,기타(대),기타(중),웅변/,웅변,,Y,N,157791,서울특별시 강서구 강서로 348,/ 우장산힐스테이트상가 1동 310/311호 (내발산동/우장산힐스테이트),20200830005523
B10,서울특별시교육청,강서구,학원,23451,키즈아카데미어학원,20090310,20090310,개원,,,48,70,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,157280,서울특별시 강서구 강서로47길 126,/ (4층) (내발산동/예일유치원),20200830005523
B10,서울특별시교육청,강서구,학원,8993,타키온학원,20050317,20050317,개원,,,27,56,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157835,서울특별시 강서구 강서로45길 42,2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000028064,탑1%영어학원,20170113,20170113,개원,,,10,60,입시.검정 및 보습,보통교과,,보습,,Y,N,07632,서울특별시 강서구 강서로 313,/ 3층 일부 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000031405,탑매쓰(TOPMATH)학원,20180319,20180319,개원,,,90,70,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 907호일부 (마곡동/ 마곡더블유타워),20200830005523
B10,서울특별시교육청,강서구,학원,3000031599,탑브레인연합단과학원,20180416,20180416,개원,,,272,87,입시.검정 및 보습,보통교과,보습·논술/,보습·논술,,Y,N,07632,서울특별시 강서구 강서로 315,/ 3층 (내발산동/ 상온빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,17431,탑씨크리트학원,20070607,20070607,개원,,,120,60,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157861,서울특별시 강서구 양천로67길 15,외1필지2층일부 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3000032854,탑애견미용학원,20181025,20181025,개원,,,25,25,직업기술,일반서비스,,애견미용,,Y,N,07773,서울특별시 강서구 곰달래로 107,/ 2층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000023812,탑지앤비학원,20150724,20150724,개원,,,16,80,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157900,서울특별시 강서구 곰달래로53가길 3,/ 3층 일부 (화곡동/ 우진타워빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,23207,탑컴퓨터전산회계학원,20100221,20090213,개원,,,280,99,종합(대),,전산회계/컴퓨터(소)/,,,Y,N,07680,서울특별시 강서구 강서로 282,/ 2층/ 3층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,3000018868,탑클래스독서실,20131218,20131218,개원,,,200,200,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,,,157866,서울특별시 강서구 까치산로12길 8-16,/ 1/2층 (화곡동/우당학원),20200830005523
B10,서울특별시교육청,강서구,학원,3000015326,태빈쌤독서실,20120928,20120928,개원,,,92,92,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07609,서울특별시 강서구 양천로14길 85-2,/ 2층 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,6700,탬스터디독서실,20041019,20041019,개원,,,117,99,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157862,서울특별시 강서구 양천로 686,2 3층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3000028888,테일러영어학원,20170419,20170419,개원,,,70,59,입시.검정 및 보습,보통교과,,보습,,Y,N,07599,서울특별시 강서구 방화대로 294,/ 마곡더블유타워 304호 (마곡동/ 마곡더블유타워),20200830005523
B10,서울특별시교육청,강서구,학원,3000021299,토즈스터디센터마곡독서실,20141020,20141020,개원,,,4949,101,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157937,서울특별시 강서구 수명로 68-27,/ 201호일부/202호 (내발산동/ 웨스트엔드 문화센터),20200830005523
B10,서울특별시교육청,강서구,학원,3000034017,토즈스터디센터마곡엠밸리독서실,20190325,20190325,개원,,,948,79,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07798,서울특별시 강서구 마곡서로 133,/ 마곡엠밸리7단지 713동 602호 일부/ 603호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000025404,토즈스터디센터방화독서실,20160216,20160215,개원,,,1105,85,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07604,서울특별시 강서구 양천로 104,/ B빌딩 6층일부/ 7층일부 (방화동),20200830005523
B10,서울특별시교육청,강서구,학원,3000026108,토즈스터디센터염창독서실,20160518,20160518,개원,,,1100,100,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07540,서울특별시 강서구 양천로 699,/ 4층 일부 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3000019860,토즈우장산스마트독서실,20140415,20140415,개원,,,1919,101,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,157918,서울특별시 강서구 강서로 213,/ 우장산새마을금고 3층일부/4층 (화곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000035791,톡톡어학원,20191211,20191211,개원,,,184,137,국제화,국제,,어학(성인),,Y,N,07806,서울특별시 강서구 공항대로 220,/ 303호~305호 (마곡동/ 우성에스비타워Ⅱ),20200830005523
B10,서울특별시교육청,강서구,학원,3000030159,투래빗댄스스튜디오(2RABBEATDANCESTUDIO)학원,20171030,20171030,개원,,,12,47,기예(대),기예(중),,댄스,,Y,N,07631,서울특별시 강서구 마곡중앙로 56,/ 마곡사이언스타워2 지상2층201호~206호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000037076,툰스테이션미술학원,20200625,20200625,개원,,,240,30,예능(대),예능(중),미술/,미술,,Y,N,07805,서울특별시 강서구 공항대로 242,/ 열린M타워Ⅱ 505호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,3000011856,트라인영수학원,20110824,20110824,개원,,,70,92,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157833,서울특별시 강서구 강서로47가길 34,2층 (내발산동),20200830005523
B10,서울특별시교육청,강서구,학원,20043,트레져스영어학원,20080321,20080321,개원,,,80,46,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157930,서울특별시 강서구 공항대로41길 65,205호 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,18383,튼튼영어마스터클럽강서등촌학원,20071001,20071001,개원,,,50,45,입시.검정 및 보습,보통교과,보습/,보습,,N,,157837,서울특별시 강서구 등촌로 147,유석빌딩4층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,6564,튼튼영어마스터클럽염창1학원,20041004,20041004,개원,,,840,92,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157863,서울특별시 강서구 양천로 646-31,2층 (염창동),20200830005523
B10,서울특별시교육청,강서구,학원,3000022385,티칭앤터칭영수2관학원,20150211,20150211,개원,,,40,67,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157210,서울특별시 강서구 마곡중앙5로 81,/ 에스비타운 705호 (마곡동),20200830005523
B10,서울특별시교육청,강서구,학원,10452,파라음악학원,20030107,20030107,개원,,,80,45,예능(대),예능(중),음악/,음악,,Y,N,157837,서울특별시 강서구 등촌로 147,유석빌딩5층 (등촌동),20200830005523
B10,서울특별시교육청,강서구,학원,3000036492,파머스잉글리시(PAMUS ENGLISH)염창캠퍼스학원,20200306,20200306,개원,,,62,54,입시.검정 및 보습,보통교과,,보습,,Y,N,07554,서울특별시 강서구 양천로 646-32,/ 3층 (염창동/ 풍일빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000031128,퍼스트클래스프리미엄독서실,20180222,20180222,개원,,,201,84,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,07682,서울특별시 강서구 우장산로 24,/ 4층/ 5층 (내발산동/ 우진빌딩),20200830005523
B10,서울특별시교육청,강서구,학원,3000010496,퍼펙트영어보습학원,20110309,20110309,개원,,,612,74,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,157937,서울특별시 강서구 강서로47길 165,/ 601호/ 602호 일부 (내발산동/ 신원메디칼프라자),20200830005523
B10,서울특별시교육청,강서구,학원,25661,펀스타캠퍼스종합학원,20090922,20090922,개원,,,80,197,종합(대),,,,,N,,157930,서울특별시 강서구 강서로56가길 55,/ 상아빌딩 4층/5층일부/6층일부 (등촌동/상아어린이집),20200830005523
